URIs,labels
../../scotts/datasets/train/skyvine_flickr_101_1534486649.jpg,skyvine
../../scotts/datasets/train/hollyhock_flickr_1456_-1323029314.jpg,hollyhock
../../scotts/datasets/train/duranta_flickr_71_1462549971.jpg,duranta
../../scotts/datasets/train/bloodflower_flickr_151_978016787.jpg,bloodflower
../../scotts/datasets/train/loveinamist_flickr_464_-108542440.jpg,loveinamist
../../scotts/datasets/train/morningglory_flickr_5_1840457451.jpg,morningglory
../../scotts/datasets/train/mandevilla_flickr_842_-1751150403.jpg,mandevilla
../../scotts/datasets/train/whiteclover_flickr_1639948282.jpg,whiteclover
../../scotts/datasets/train/strawflower_flickr_361_-1780758214.jpg,strawflower
../../scotts/datasets/train/powderpuff_flickr_181_-1346647668.jpg,powderpuff
../../scotts/datasets/train/saucermagnolia_flickr_1139_-805800938.jpg,saucermagnolia
../../scotts/datasets/train/saucermagnolia_flickr_1218_-133919443.jpg,saucermagnolia
../../scotts/datasets/train/compassplant_flickr_344_-227459340.jpg,compassplant
../../scotts/datasets/train/moonflower_flickr_492_-231660526.jpg,moonflower
../../scotts/datasets/train/monkshood_flickr_416_1244124974.jpg,monkshood
../../scotts/datasets/train/angelstrumpet_flickr_839_1714527698.jpg,angelstrumpet
../../scotts/datasets/train/strawflower_flickr_1235_2077871902.jpg,strawflower
../../scotts/datasets/train/shastadaisy_flickr_86_30043027.jpg,shastadaisy
../../scotts/datasets/train/corydalis_flickr_853_57424875.jpg,corydalis
../../scotts/datasets/train/winteraconite_flickr_993_910480534.jpg,winteraconite
../../scotts/datasets/train/lilyturf_flickr_94_1465106465.jpg,lilyturf
../../scotts/datasets/train/leopardsbane_flickr_259_1011124418.jpg,leopardsbane
../../scotts/datasets/train/strawflower_flickr_1444_1815380023.jpg,strawflower
../../scotts/datasets/train/marshmarigold_flickr_999_1783714164.jpg,marshmarigold
../../scotts/datasets/train/lilyofthevalley_flickr_66_2013405788.jpg,lilyofthevalley
../../scotts/datasets/train/thrift_flickr_1061_-1079716567.jpg,thrift
../../scotts/datasets/train/weigela_flickr_258_1444799176.jpg,weigela
../../scotts/datasets/train/autumncrocus_flickr_729_1293941492.jpg,autumncrocus
../../scotts/datasets/train/foamflower_flickr_566_-1524110375.jpg,foamflower
../../scotts/datasets/train/lilyofthevalley_flickr_779_1107068774.jpg,lilyofthevalley
../../scotts/datasets/train/pansy_flickr_499_92456428.jpg,pansy
../../scotts/datasets/train/wishboneflower_flickr_243_-86823816.jpg,wishboneflower
../../scotts/datasets/train/weigela_flickr_1368_-940642725.jpg,weigela
../../scotts/datasets/train/wishboneflower_flickr_131_1217184599.jpg,wishboneflower
../../scotts/datasets/train/carolinaallspice_flickr_9_-1346691609.jpg,carolinaallspice
../../scotts/datasets/train/commonchickweed_flickr_388373142.jpg,commonchickweed
../../scotts/datasets/train/whiteclover_flickr_-479105457.jpg,whiteclover
../../scotts/datasets/train/hollyhock_flickr_291_-968787488.jpg,hollyhock
../../scotts/datasets/train/texasbluebonnet_flickr_526_-1976525239.jpg,texasbluebonnet
../../scotts/datasets/train/mandevilla_flickr_1265_-2119677883.jpg,mandevilla
../../scotts/datasets/train/lilyofthevalley_flickr_1183_700850175.jpg,lilyofthevalley
../../scotts/datasets/train/matilijapoppy_flickr_493_-945002123.jpg,matilijapoppy
../../scotts/datasets/train/mandevilla_flickr_432_-1948745956.jpg,mandevilla
../../scotts/datasets/train/tulip_flickr_303_1329226829.jpg,tulip
../../scotts/datasets/train/reticulatediris_flickr_482_468167758.jpg,reticulatediris
../../scotts/datasets/train/mandevilla_flickr_1101_-2145085442.jpg,mandevilla
../../scotts/datasets/train/skyvine_flickr_244_-1766221620.jpg,skyvine
../../scotts/datasets/train/skyvine_flickr_313_-522774875.jpg,skyvine
../../scotts/datasets/train/redhotpoker_flickr_770_-537895970.jpg,redhotpoker
../../scotts/datasets/train/siberianiris_flickr_338_1835775679.jpg,siberianiris
../../scotts/datasets/train/shastadaisy_flickr_1390_1762585522.jpg,shastadaisy
../../scotts/datasets/train/lupine_flickr_277_-1421107499.jpg,lupine
../../scotts/datasets/train/snowdrop_flickr_777_1697924631.jpg,snowdrop
../../scotts/datasets/train/capedaisy_flickr_655_-1026949085.jpg,capedaisy
../../scotts/datasets/train/fouroclock_flickr_423_948861110.jpg,fouroclock
../../scotts/datasets/train/monkshood_flickr_348_-75505516.jpg,monkshood
../../scotts/datasets/train/blackmedic_flickr_-46940544.jpg,blackmedic
../../scotts/datasets/train/nankingcherry_gcs_869581364.jpg,nankingcherry
../../scotts/datasets/train/floweringdogwood_flickr_905_1351835658.jpg,floweringdogwood
../../scotts/datasets/train/angelstrumpet_flickr_996_-153484203.jpg,angelstrumpet
../../scotts/datasets/train/texasbluebonnet_flickr_551_1519008925.jpg,texasbluebonnet
../../scotts/datasets/train/angelstrumpet_flickr_424_280940101.jpg,angelstrumpet
../../scotts/datasets/train/swampmilkweed_flickr_377_182428573.jpg,swampmilkweed
../../scotts/datasets/train/hollyhock_flickr_723_-278776490.jpg,hollyhock
../../scotts/datasets/train/flossflower_flickr_70_-1782078982.jpg,flossflower
../../scotts/datasets/train/rainlily_flickr_171_-950141494.jpg,rainlily
../../scotts/datasets/train/nankingcherry_flickr_131_-1939504227.jpg,nankingcherry
../../scotts/datasets/train/bacopa_flickr_115_1623082598.jpg,bacopa
../../scotts/datasets/train/asiaticlily_flickr_912_-1944661017.jpg,asiaticlily
../../scotts/datasets/train/amaryllis_flickr_1256_-250602722.jpg,amaryllis
../../scotts/datasets/train/blackmedic_flickr_-2146279761.jpg,blackmedic
../../scotts/datasets/train/mossrose_flickr_1208_1841219662.jpg,mossrose
../../scotts/datasets/train/chocolateflower_flickr_95_2142806492.jpg,chocolateflower
../../scotts/datasets/train/toadlily_flickr_570_1990632059.jpg,toadlily
../../scotts/datasets/train/calibrachoa_flickr_265_1795477780.jpg,calibrachoa
../../scotts/datasets/train/loveinamist_flickr_781_-44567071.jpg,loveinamist
../../scotts/datasets/train/toadlily_flickr_89_-13850379.jpg,toadlily
../../scotts/datasets/train/saucermagnolia_flickr_76_357840596.jpg,saucermagnolia
../../scotts/datasets/train/calibrachoa_flickr_176_1491186180.jpg,calibrachoa
../../scotts/datasets/train/leadwort_flickr_75_-1976994495.jpg,leadwort
../../scotts/datasets/train/asiaticlily_flickr_536_363194676.jpg,asiaticlily
../../scotts/datasets/train/southernmagnolia_flickr_134_-1714226209.jpg,southernmagnolia
../../scotts/datasets/train/snowdrop_flickr_787_-1517987891.jpg,snowdrop
../../scotts/datasets/train/peacockflower_flickr_514_-1860465247.jpg,peacockflower
../../scotts/datasets/train/mandevilla_flickr_492_1293353687.jpg,mandevilla
../../scotts/datasets/train/sunflower_flickr_572_-468538984.jpg,sunflower
../../scotts/datasets/train/nankingcherry_gcs_-1887082367.jpg,nankingcherry
../../scotts/datasets/train/carolinaallspice_flickr_121_2063468894.jpg,carolinaallspice
../../scotts/datasets/train/asiaticlily_flickr_634_1928442235.jpg,asiaticlily
../../scotts/datasets/train/spiderlily_flickr_926_-1357064503.jpg,spiderlily
../../scotts/datasets/train/perennialbachelorsbutton_flickr_216_1039391706.jpg,perennialbachelorsbutton
../../scotts/datasets/train/duranta_flickr_49_-1190201376.jpg,duranta
../../scotts/datasets/train/fouroclock_flickr_164_1278421332.jpg,fouroclock
../../scotts/datasets/train/skyvine_flickr_182_-1807656206.jpg,skyvine
../../scotts/datasets/train/jupitersbeard_flickr_28_1834923613.jpg,jupitersbeard
../../scotts/datasets/train/capedaisy_flickr_960_-321558710.jpg,capedaisy
../../scotts/datasets/train/buckhornplantain_flickr_1691924065.jpg,buckhornplantain
../../scotts/datasets/train/foxglove_flickr_465_-313319226.jpg,foxglove
../../scotts/datasets/train/asiaticlily_flickr_1261_428400735.jpg,asiaticlily
../../scotts/datasets/train/weigela_flickr_690_-323892018.jpg,weigela
../../scotts/datasets/train/calibrachoa_flickr_136_-2058837209.jpg,calibrachoa
../../scotts/datasets/train/strawflower_flickr_355_-1933762280.jpg,strawflower
../../scotts/datasets/train/calliopsis_flickr_51_1675851066.jpg,calliopsis
../../scotts/datasets/train/englishrose_flickr_511_567977035.jpg,englishrose
../../scotts/datasets/train/moonflower_flickr_1083_1161042684.jpg,moonflower
../../scotts/datasets/train/capedaisy_flickr_1071_-455889216.jpg,capedaisy
../../scotts/datasets/train/calibrachoa_flickr_299_1124424264.jpg,calibrachoa
../../scotts/datasets/train/beebalm_flickr_429_-383729628.jpg,beebalm
../../scotts/datasets/train/hardyiceplant_flickr_359_-436443874.jpg,hardyiceplant
../../scotts/datasets/train/blackberrylily_flickr_446_-1784706594.jpg,blackberrylily
../../scotts/datasets/train/pincushionflower_flickr_503_-1825655971.jpg,pincushionflower
../../scotts/datasets/train/corydalis_flickr_739_971950187.jpg,corydalis
../../scotts/datasets/train/calibrachoa_flickr_678_-1519534797.jpg,calibrachoa
../../scotts/datasets/train/balloonflower_flickr_900_-1590250683.jpg,balloonflower
../../scotts/datasets/train/claretcupcactus_flickr_234_2104281118.jpg,claretcupcactus
../../scotts/datasets/train/reticulatediris_flickr_303_2073687349.jpg,reticulatediris
../../scotts/datasets/train/matilijapoppy_flickr_622_170047860.jpg,matilijapoppy
../../scotts/datasets/train/marshmarigold_flickr_711_-1671288485.jpg,marshmarigold
../../scotts/datasets/train/autumncrocus_flickr_904_1914675889.jpg,autumncrocus
../../scotts/datasets/train/hollyhock_flickr_752_-1985912848.jpg,hollyhock
../../scotts/datasets/train/lilyofthevalley_flickr_259_2094066442.jpg,lilyofthevalley
../../scotts/datasets/train/angelstrumpet_flickr_691_1081604124.jpg,angelstrumpet
../../scotts/datasets/train/buttonbush_flickr_370_-1814676705.jpg,buttonbush
../../scotts/datasets/train/gloxinia_flickr_1035_-2084117801.jpg,gloxinia
../../scotts/datasets/train/lisianthus_flickr_368_-2034816431.jpg,lisianthus
../../scotts/datasets/train/sweetalyssum_flickr_285_1256187635.jpg,sweetalyssum
../../scotts/datasets/train/leadwort_flickr_23_1946826175.jpg,leadwort
../../scotts/datasets/train/wishboneflower_flickr_94_-1058950907.jpg,wishboneflower
../../scotts/datasets/train/capedaisy_flickr_320_-546323557.jpg,capedaisy
../../scotts/datasets/train/saucermagnolia_flickr_1284_1352891997.jpg,saucermagnolia
../../scotts/datasets/train/blackeyedsusan_flickr_369_542812943.jpg,blackeyedsusan
../../scotts/datasets/train/whiteviolet_flickr_278_360853171.jpg,whiteviolet
../../scotts/datasets/train/lilyturf_flickr_141_1922330472.jpg,lilyturf
../../scotts/datasets/train/ironweed_flickr_654_1603472276.jpg,ironweed
../../scotts/datasets/train/yarrow_flickr_821_-1399994307.jpg,yarrow
../../scotts/datasets/train/lilyturf_flickr_114_599843319.jpg,lilyturf
../../scotts/datasets/train/gloxinia_flickr_1046_2055486566.jpg,gloxinia
../../scotts/datasets/train/whiteviolet_flickr_22_1116910323.jpg,whiteviolet
../../scotts/datasets/train/asiaticlily_flickr_260_-10092864.jpg,asiaticlily
../../scotts/datasets/train/morningglory_flickr_1389_-1308068308.jpg,morningglory
../../scotts/datasets/train/yarrow_flickr_1147_-1023459060.jpg,yarrow
../../scotts/datasets/train/swampmilkweed_flickr_181_-1221901807.jpg,swampmilkweed
../../scotts/datasets/train/spiderlily_flickr_156_1822991524.jpg,spiderlily
../../scotts/datasets/train/weigela_flickr_1382_124412584.jpg,weigela
../../scotts/datasets/train/caladium_flickr_799_1388071235.jpg,caladium
../../scotts/datasets/train/floweringtobacco_flickr_145_463345935.jpg,floweringtobacco
../../scotts/datasets/train/forgetmenot_flickr_494_-1597948255.jpg,forgetmenot
../../scotts/datasets/train/balloonflower_flickr_109_-1711709379.jpg,balloonflower
../../scotts/datasets/train/strawflower_flickr_265_856900037.jpg,strawflower
../../scotts/datasets/train/lilyofthevalley_flickr_724_-1004647215.jpg,lilyofthevalley
../../scotts/datasets/train/autumncrocus_flickr_238_56861893.jpg,autumncrocus
../../scotts/datasets/train/capedaisy_flickr_525_-2019555733.jpg,capedaisy
../../scotts/datasets/train/nankingcherry_flickr_23_-109605690.jpg,nankingcherry
../../scotts/datasets/train/tulip_flickr_353_1787633905.jpg,tulip
../../scotts/datasets/train/asiaticlily_flickr_239_-123101785.jpg,asiaticlily
../../scotts/datasets/train/canadathistle_flickr_1852859013.jpg,canadathistle
../../scotts/datasets/train/corydalis_flickr_1500_865817311.jpg,corydalis
../../scotts/datasets/train/weigela_flickr_1145_-360797199.jpg,weigela
../../scotts/datasets/train/poppymallow_flickr_155_1931759338.jpg,poppymallow
../../scotts/datasets/train/commonchickweed_flickr_896232492.jpg,commonchickweed
../../scotts/datasets/train/southernmagnolia_flickr_205_756818816.jpg,southernmagnolia
../../scotts/datasets/train/flax_gcs_-1722823970.jpg,flax
../../scotts/datasets/train/bellsofireland_gcs_-1011691465.jpg,bellsofireland
../../scotts/datasets/train/asiaticlily_flickr_1356_694292718.jpg,asiaticlily
../../scotts/datasets/train/nasturtium_flickr_549_-306245325.jpg,nasturtium
../../scotts/datasets/train/gloryofthesnow_flickr_79_-1366784857.jpg,gloryofthesnow
../../scotts/datasets/train/mossrose_flickr_70_1774530673.jpg,mossrose
../../scotts/datasets/train/blackberrylily_flickr_337_-1575472656.jpg,blackberrylily
../../scotts/datasets/train/autumncrocus_flickr_803_-1597918867.jpg,autumncrocus
../../scotts/datasets/train/corydalis_flickr_1399_-1531173232.jpg,corydalis
../../scotts/datasets/train/capedaisy_flickr_651_-1830194169.jpg,capedaisy
../../scotts/datasets/train/poppymallow_flickr_36_-1531110708.jpg,poppymallow
../../scotts/datasets/train/sunflower_flickr_294_1736632757.jpg,sunflower
../../scotts/datasets/train/spiderlily_flickr_1170_477248072.jpg,spiderlily
../../scotts/datasets/train/masterwort_flickr_304_-1431176746.jpg,masterwort
../../scotts/datasets/train/blanketflower_flickr_976_-1372869997.jpg,blanketflower
../../scotts/datasets/train/chastetree_flickr_1414_-331555777.jpg,chastetree
../../scotts/datasets/train/peruvialily_flickr_14_660757931.jpg,peruvialily
../../scotts/datasets/train/stjohnswort_flickr_838_1750499159.jpg,stjohnswort
../../scotts/datasets/train/mandevilla_flickr_1410_-198078644.jpg,mandevilla
../../scotts/datasets/train/amaryllis_flickr_13_-1181625855.jpg,amaryllis
../../scotts/datasets/train/yarrow_flickr_185_-451639200.jpg,yarrow
../../scotts/datasets/train/yarrow_flickr_1275_621789591.jpg,yarrow
../../scotts/datasets/train/camassia_flickr_210_1983627523.jpg,camassia
../../scotts/datasets/train/marshmarigold_flickr_1119_1845160110.jpg,marshmarigold
../../scotts/datasets/train/siberianiris_flickr_1226_97545905.jpg,siberianiris
../../scotts/datasets/train/angelstrumpet_flickr_791_-459443610.jpg,angelstrumpet
../../scotts/datasets/train/forsythia_flickr_313_397456330.jpg,forsythia
../../scotts/datasets/train/winteraconite_flickr_656_521131848.jpg,winteraconite
../../scotts/datasets/train/perennialbachelorsbutton_flickr_574_-905901891.jpg,perennialbachelorsbutton
../../scotts/datasets/train/angelstrumpet_flickr_972_-561691906.jpg,angelstrumpet
../../scotts/datasets/train/calibrachoa_flickr_266_1109394542.jpg,calibrachoa
../../scotts/datasets/train/asiaticlily_flickr_706_121272693.jpg,asiaticlily
../../scotts/datasets/train/siberianiris_flickr_226_-1319621927.jpg,siberianiris
../../scotts/datasets/train/duranta_flickr_72_-1606609401.jpg,duranta
../../scotts/datasets/train/lavendercotton_flickr_22_1893208037.jpg,lavendercotton
../../scotts/datasets/train/autumncrocus_flickr_554_1817958476.jpg,autumncrocus
../../scotts/datasets/train/capedaisy_flickr_452_-1749976984.jpg,capedaisy
../../scotts/datasets/train/africanmarigold_flickr_317_1048152155.jpg,africanmarigold
../../scotts/datasets/train/borage_flickr_1039_-176423664.jpg,borage
../../scotts/datasets/train/shastadaisy_flickr_1425_858853972.jpg,shastadaisy
../../scotts/datasets/train/cardinalflower_flickr_651_586331343.jpg,cardinalflower
../../scotts/datasets/train/mandevilla_flickr_291_-306424378.jpg,mandevilla
../../scotts/datasets/train/peruvialily_flickr_299_-1912930246.jpg,peruvialily
../../scotts/datasets/train/bluewildindigo_flickr_2_389445549.jpg,bluewildindigo
../../scotts/datasets/train/fouroclock_flickr_598_227115537.jpg,fouroclock
../../scotts/datasets/train/sugarmaple_flickr_875_-1061861228.jpg,sugarmaple
../../scotts/datasets/train/tulip_flickr_1293_1233424276.jpg,tulip
../../scotts/datasets/train/tulip_flickr_885_-1598598671.jpg,tulip
../../scotts/datasets/train/saucermagnolia_flickr_765_2115543387.jpg,saucermagnolia
../../scotts/datasets/train/yarrow_flickr_980_1876547071.jpg,yarrow
../../scotts/datasets/train/skyvine_flickr_323_-1714704741.jpg,skyvine
../../scotts/datasets/train/spiderlily_flickr_756_-398687031.jpg,spiderlily
../../scotts/datasets/train/corydalis_flickr_1391_525218155.jpg,corydalis
../../scotts/datasets/train/peacockflower_flickr_268_-626277415.jpg,peacockflower
../../scotts/datasets/train/siberianiris_flickr_784_2116937185.jpg,siberianiris
../../scotts/datasets/train/monkshood_flickr_744_-1193147764.jpg,monkshood
../../scotts/datasets/train/nasturtium_flickr_1096_-1219460715.jpg,nasturtium
../../scotts/datasets/train/redhotpoker_flickr_1078_118912326.jpg,redhotpoker
../../scotts/datasets/train/saucermagnolia_flickr_872_235181848.jpg,saucermagnolia
../../scotts/datasets/train/mandevilla_flickr_998_-974609534.jpg,mandevilla
../../scotts/datasets/train/bunchberry_flickr_576_1878279531.jpg,bunchberry
../../scotts/datasets/train/peacockflower_flickr_190_1999234823.jpg,peacockflower
../../scotts/datasets/train/capedaisy_flickr_1043_-1662094112.jpg,capedaisy
../../scotts/datasets/train/stjohnswort_flickr_729_-1670537882.jpg,stjohnswort
../../scotts/datasets/train/blanketflower_flickr_1187_2093239920.jpg,blanketflower
../../scotts/datasets/train/lentenrose_flickr_968_259533409.jpg,lentenrose
../../scotts/datasets/train/poppymallow_flickr_69_364932830.jpg,poppymallow
../../scotts/datasets/train/weigela_flickr_63_-1393435692.jpg,weigela
../../scotts/datasets/train/monkshood_flickr_310_1800086378.jpg,monkshood
../../scotts/datasets/train/heartleafbrunnera_flickr_82_-1030234468.jpg,heartleafbrunnera
../../scotts/datasets/train/tulip_flickr_313_67666485.jpg,tulip
../../scotts/datasets/train/winteraconite_flickr_1057_588048163.jpg,winteraconite
../../scotts/datasets/train/globethistle_flickr_573_-472121371.jpg,globethistle
../../scotts/datasets/train/whiteclover_flickr_761723053.jpg,whiteclover
../../scotts/datasets/train/mandevilla_flickr_236_-2081404522.jpg,mandevilla
../../scotts/datasets/train/gaura_flickr_154_523476814.jpg,gaura
../../scotts/datasets/train/thrift_flickr_350_-1515833764.jpg,thrift
../../scotts/datasets/train/whiteviolet_flickr_36_-1560782094.jpg,whiteviolet
../../scotts/datasets/train/mossrose_flickr_1344_46926862.jpg,mossrose
../../scotts/datasets/train/thrift_flickr_1282_-986423931.jpg,thrift
../../scotts/datasets/train/angelstrumpet_flickr_1071_-309907584.jpg,angelstrumpet
../../scotts/datasets/train/camassia_flickr_978_1921224928.jpg,camassia
../../scotts/datasets/train/foamflower_flickr_420_-1829746057.jpg,foamflower
../../scotts/datasets/train/amaryllis_flickr_1231_-417390060.jpg,amaryllis
../../scotts/datasets/train/bluemarguerite_flickr_97_-818569062.jpg,bluemarguerite
../../scotts/datasets/train/calibrachoa_flickr_33_2053340357.jpg,calibrachoa
../../scotts/datasets/train/gerberadaisy_flickr_237_-1104405233.jpg,gerberadaisy
../../scotts/datasets/train/spiderlily_flickr_9_2046778669.jpg,spiderlily
../../scotts/datasets/train/redhotpoker_flickr_1062_371137973.jpg,redhotpoker
../../scotts/datasets/train/whiteclover_flickr_-1583907446.jpg,whiteclover
../../scotts/datasets/train/moonflower_flickr_583_1495003459.jpg,moonflower
../../scotts/datasets/train/gerberadaisy_flickr_57_1469521849.jpg,gerberadaisy
../../scotts/datasets/train/mandevilla_flickr_67_1706645727.jpg,mandevilla
../../scotts/datasets/train/autumncrocus_flickr_549_-1233636385.jpg,autumncrocus
../../scotts/datasets/train/pansy_flickr_951_-1940333211.jpg,pansy
../../scotts/datasets/train/masterwort_flickr_146_571407000.jpg,masterwort
../../scotts/datasets/train/bluewildindigo_flickr_41_1502732625.jpg,bluewildindigo
../../scotts/datasets/train/weigela_flickr_25_-851981788.jpg,weigela
../../scotts/datasets/train/buckhornplantain_flickr_-1755388639.jpg,buckhornplantain
../../scotts/datasets/train/whiteclover_flickr_-952524803.jpg,whiteclover
../../scotts/datasets/train/bluewildindigo_flickr_357_-546231882.jpg,bluewildindigo
../../scotts/datasets/train/autumncrocus_flickr_981_1436127287.jpg,autumncrocus
../../scotts/datasets/train/englishrose_flickr_402_-747394621.jpg,englishrose
../../scotts/datasets/train/angelstrumpet_flickr_535_-296581267.jpg,angelstrumpet
../../scotts/datasets/train/leadwort_flickr_96_-343326889.jpg,leadwort
../../scotts/datasets/train/corydalis_flickr_665_763648169.jpg,corydalis
../../scotts/datasets/train/gloriosalily_flickr_121_-1187077137.jpg,gloriosalily
../../scotts/datasets/train/dwarfmorningglory_flickr_177_-595241648.jpg,dwarfmorningglory
../../scotts/datasets/train/monkshood_flickr_1101_610433308.jpg,monkshood
../../scotts/datasets/train/blackmedic_flickr_41939772.jpg,blackmedic
../../scotts/datasets/train/asiaticlily_flickr_1325_1748008913.jpg,asiaticlily
../../scotts/datasets/train/bottlebrush_flickr_1268_1528929739.jpg,bottlebrush
../../scotts/datasets/train/loveinamist_flickr_1221_-2115334825.jpg,loveinamist
../../scotts/datasets/train/capedaisy_flickr_1040_-1732744679.jpg,capedaisy
../../scotts/datasets/train/flax_flickr_540_702275950.jpg,flax
../../scotts/datasets/train/purplebeautyberry_flickr_107_-904225760.jpg,purplebeautyberry
../../scotts/datasets/train/powderpuff_flickr_338_-705619022.jpg,powderpuff
../../scotts/datasets/train/japanesefatsia_flickr_60_-1138269513.jpg,japanesefatsia
../../scotts/datasets/train/bottlebrush_flickr_65_-1788469982.jpg,bottlebrush
../../scotts/datasets/train/whiteclover_flickr_2021103065.jpg,whiteclover
../../scotts/datasets/train/canadathistle_flickr_-321629214.jpg,canadathistle
../../scotts/datasets/train/sedumautumnjoy_flickr_58_1761247004.jpg,sedumautumnjoy
../../scotts/datasets/train/foamflower_flickr_251_930843617.jpg,foamflower
../../scotts/datasets/train/painteddaisy_flickr_265_259493514.jpg,painteddaisy
../../scotts/datasets/train/snowinsummer_flickr_402_16248836.jpg,snowinsummer
../../scotts/datasets/train/loveinamist_flickr_1068_-1890437519.jpg,loveinamist
../../scotts/datasets/train/lilyturf_flickr_77_-1536791346.jpg,lilyturf
../../scotts/datasets/train/southernmagnolia_flickr_382_-442424946.jpg,southernmagnolia
../../scotts/datasets/train/siberianiris_flickr_896_-1471372710.jpg,siberianiris
../../scotts/datasets/train/calibrachoa_flickr_320_-69316719.jpg,calibrachoa
../../scotts/datasets/train/caladium_flickr_925_499250268.jpg,caladium
../../scotts/datasets/train/chastetree_flickr_224_-82386820.jpg,chastetree
../../scotts/datasets/train/lisianthus_flickr_493_-1985660763.jpg,lisianthus
../../scotts/datasets/train/caladium_flickr_611_-1066961638.jpg,caladium
../../scotts/datasets/train/forgetmenot_flickr_155_607714814.jpg,forgetmenot
../../scotts/datasets/train/whiteclover_flickr_472710448.jpg,whiteclover
../../scotts/datasets/train/buttonbush_flickr_1025_665920458.jpg,buttonbush
../../scotts/datasets/train/loveinamist_flickr_1275_1227713216.jpg,loveinamist
../../scotts/datasets/train/autumncrocus_flickr_1268_295376539.jpg,autumncrocus
../../scotts/datasets/train/japanesefatsia_flickr_33_-363541595.jpg,japanesefatsia
../../scotts/datasets/train/chastetree_flickr_1462_-93187668.jpg,chastetree
../../scotts/datasets/train/jerusalemsage_flickr_233_1629706596.jpg,jerusalemsage
../../scotts/datasets/train/heartleafbrunnera_flickr_108_882203591.jpg,heartleafbrunnera
../../scotts/datasets/train/amaranth_flickr_45_-509405913.jpg,amaranth
../../scotts/datasets/train/corydalis_flickr_986_-1706785393.jpg,corydalis
../../scotts/datasets/train/fouroclock_flickr_467_-1686905888.jpg,fouroclock
../../scotts/datasets/train/globethistle_flickr_537_-1118422933.jpg,globethistle
../../scotts/datasets/train/nasturtium_flickr_1121_231635676.jpg,nasturtium
../../scotts/datasets/train/wishboneflower_flickr_13_-4903396.jpg,wishboneflower
../../scotts/datasets/train/spiderlily_flickr_1017_1710001710.jpg,spiderlily
../../scotts/datasets/train/strawflower_flickr_661_453304437.jpg,strawflower
../../scotts/datasets/train/foxglove_flickr_196_1734463729.jpg,foxglove
../../scotts/datasets/train/poppymallow_flickr_83_846738204.jpg,poppymallow
../../scotts/datasets/train/pansy_flickr_765_792027318.jpg,pansy
../../scotts/datasets/train/autumncrocus_flickr_345_390578139.jpg,autumncrocus
../../scotts/datasets/train/globethistle_flickr_678_1469029332.jpg,globethistle
../../scotts/datasets/train/englishrose_flickr_63_-198346094.jpg,englishrose
../../scotts/datasets/train/calibrachoa_flickr_75_1913453977.jpg,calibrachoa
../../scotts/datasets/train/saucermagnolia_flickr_51_1954918272.jpg,saucermagnolia
../../scotts/datasets/train/snowinsummer_flickr_125_1230723655.jpg,snowinsummer
../../scotts/datasets/train/peruvialily_flickr_305_1598367817.jpg,peruvialily
../../scotts/datasets/train/loveinamist_flickr_1404_924606240.jpg,loveinamist
../../scotts/datasets/train/lilyturf_flickr_232_-758509231.jpg,lilyturf
../../scotts/datasets/train/canadathistle_flickr_-1476069675.jpg,canadathistle
../../scotts/datasets/train/gerberadaisy_flickr_647_-649824983.jpg,gerberadaisy
../../scotts/datasets/train/mandevilla_flickr_680_-136519861.jpg,mandevilla
../../scotts/datasets/train/capedaisy_flickr_852_1329386267.jpg,capedaisy
../../scotts/datasets/train/paintedtongue_flickr_66_210729669.jpg,paintedtongue
../../scotts/datasets/train/commonchickweed_flickr_213406587.jpg,commonchickweed
../../scotts/datasets/train/siberianiris_flickr_401_-545657034.jpg,siberianiris
../../scotts/datasets/train/stjohnswort_flickr_1469_2000078853.jpg,stjohnswort
../../scotts/datasets/train/leopardsbane_flickr_3_1607347018.jpg,leopardsbane
../../scotts/datasets/train/winteraconite_flickr_944_1499629106.jpg,winteraconite
../../scotts/datasets/train/floweringtobacco_flickr_19_1852087079.jpg,floweringtobacco
../../scotts/datasets/train/commonchickweed_flickr_-1327073324.jpg,commonchickweed
../../scotts/datasets/train/winteraconite_flickr_1153_909654444.jpg,winteraconite
../../scotts/datasets/train/weigela_flickr_379_1081901898.jpg,weigela
../../scotts/datasets/train/thrift_flickr_1237_467602690.jpg,thrift
../../scotts/datasets/train/peacockflower_flickr_226_-1098193456.jpg,peacockflower
../../scotts/datasets/train/hardyiceplant_flickr_291_-2040569293.jpg,hardyiceplant
../../scotts/datasets/train/strawflower_flickr_1207_-1222225382.jpg,strawflower
../../scotts/datasets/train/corydalis_flickr_202_474043695.jpg,corydalis
../../scotts/datasets/train/lentenrose_flickr_727_-2129567632.jpg,lentenrose
../../scotts/datasets/train/capedaisy_flickr_162_-23184565.jpg,capedaisy
../../scotts/datasets/train/whiteclover_flickr_-121856454.jpg,whiteclover
../../scotts/datasets/train/swampmilkweed_flickr_839_-2032421643.jpg,swampmilkweed
../../scotts/datasets/train/englishrose_flickr_152_-1604090465.jpg,englishrose
../../scotts/datasets/train/swampmilkweed_flickr_955_-295303140.jpg,swampmilkweed
../../scotts/datasets/train/strawflower_flickr_815_-1503250740.jpg,strawflower
../../scotts/datasets/train/fouroclock_flickr_239_-539624068.jpg,fouroclock
../../scotts/datasets/train/stjohnswort_flickr_749_1973873842.jpg,stjohnswort
../../scotts/datasets/train/wishboneflower_flickr_28_-1184675678.jpg,wishboneflower
